date,close,vol_usd,mktcap_usd,vol_btc,mktcap_btc,fed_rate,gold_usd,kospi,ex_rate
2014-09-12,477.75,15437200,6334873398,32312.29722658294,13259808.263736263,0.09,1231.5,2041.86,1034.4
2014-09-13,479.0,15588000,6353614254,32542.797494780792,13264330.38413361,0.09,1231.5,2041.86,1034.4
2014-09-14,477.89,13105500,6340778582,27423.674904266674,13268280.528992027,0.09,1231.5,2041.86,1034.4
2014-09-15,475.37,15345200,6309195218,32280.53936933336,13272177.920356775,0.09,1234.25,2035.82,1038.0
2014-09-16,466.06,16797300,6187570806,36041.067673690086,13276339.539973393,0.09,1232.25,2042.92,1038.9
2014-09-17,457.33,21056800,6073910021,46042.90118732644,13281241.162836464,0.09,1236.0,2062.61,1035.2
2014-09-18,424.44,34483200,5638918842,81243.99208368674,13285550.0,0.09,1220.5,2047.74,1033.9
2014-09-19,394.8,37919700,5246779621,96047.87234042553,13289715.352077,0.09,1219.75,2053.82,1041.5
2014-09-20,408.9,36863600,5436072002,90153.09366593299,13294380.048911715,0.09,1219.75,2053.82,1041.5
2014-09-21,398.82,26580100,5303651275,66646.85823178376,13298358.34461662,0.09,1219.75,2053.82,1041.5
2014-09-22,402.15,24127600,5349637034,59996.51871192342,13302591.157528287,0.09,1213.5,2039.27,1044.9
2014-09-23,435.79,45099500,5798754889,103489.06583446155,13306305.534775924,0.09,1222.0,2028.91,1040.7
2014-09-24,423.2,30627700,5632911451,72371.69187145558,13310282.256616257,0.09,1217.25,2035.64,1042.1
2014-09-25,411.57,26814400,5479902023,65151.49306314843,13314629.402045825,0.09,1213.75,2034.11,1039.8
2014-09-26,404.42,21460800,5386071486,53065.62484545769,13318014.653083427,0.09,1213.75,2031.64,1042.6
2014-09-27,399.52,15029300,5322075836,37618.39207048458,13321175.0,0.09,1213.75,2031.64,1042.6
2014-09-28,377.18,23613300,5025729375,62604.857097407075,13324485.32530887,0.09,1213.75,2031.64,1042.6
2014-09-29,375.47,32497700,5004177243,86552.05475803658,13327768.51146563,0.09,1219.5,2026.6,1042.7
2014-09-30,386.94,34707300,5158621325,89696.85222515119,13331837.817232646,0.09,1216.5,2020.09,1050.6
2014-10-01,383.61,26229400,5115688242,68375.17270144157,13335648.81520294,0.09,1216.5,1991.54,1054.7
2014-10-02,375.07,21777700,5003085408,58063.02823472952,13339071.128056096,0.09,1211.75,1976.16,1062.1
2014-10-03,359.51,30901200,4796851775,85953.65914717254,13342749.228116047,0.09,1195.0,1976.16,1062.1
2014-10-04,328.87,47236500,4389218291,143632.74242101744,13346362.669139782,0.09,1195.0,1976.16,1062.1
2014-10-05,320.51,83308096,4279040870,259923.54684721227,13350725.000780007,0.09,1195.0,1976.16,1062.1
2014-10-06,330.08,79011800,4408130777,239371.66747455162,13354734.54011149,0.09,1195.75,1968.39,1061.1
2014-10-07,336.19,49199900,4490819565,146345.51890300127,13357980.799547875,0.09,1210.5,1972.91,1069.7
2014-10-08,352.94,54736300,4715887222,155086.70028900096,13361725.001416672,0.09,1217.0,1965.25,1066.5
2014-10-09,365.03,83641104,4878718500,229134.87658548614,13365253.540804867,0.09,1226.75,1965.25,1066.5
2014-10-10,361.56,43665700,4833830847,120770.2732603164,13369373.954530368,0.09,1219.0,1940.92,1072.3
2014-10-11,362.3,13345200,4844961125,36834.66740270494,13372788.089980679,0.09,1219.0,1940.92,1072.3
2014-10-12,378.55,17552800,5063689090,46368.511425175006,13376539.664509311,0.09,1219.0,1940.92,1072.3
2014-10-13,390.41,35221400,5223924767,90216.4391280961,13380612.092415664,0.09,1229.0,1927.21,1071.0
2014-10-14,400.87,38491500,5365153884,96019.90670292114,13383774.999376357,0.09,1234.75,1929.25,1069.1
2014-10-15,394.77,25267100,5285043276,64004.6102794032,13387651.736454139,0.09,1237.5,1925.91,1063.5
2014-10-16,382.56,26990000,5122903035,70551.02467586784,13391109.982747804,0.09,1237.75,1918.83,1065.8
2014-10-17,383.76,13600700,5140342471,35440.63998332291,13394680.193350011,0.09,1234.25,1900.66,1059.9
2014-10-18,391.44,11416800,5244892214,29166.155732679337,13398968.460044961,0.09,1234.25,1900.66,1059.9
2014-10-19,389.55,5914570,5220783140,15183.083044538569,13402087.38287768,0.09,1234.25,1900.66,1059.9
2014-10-20,382.85,16419000,5132276503,42886.24787775891,13405449.922946323,0.09,1244.5,1930.06,1062.7
2014-10-21,386.48,14188900,5182426851,36713.15462637135,13409301.518836679,0.09,1250.25,1915.28,1060.4
2014-10-22,383.16,11641300,5139461096,30382.346800292304,13413354.984862719,0.09,1243.75,1936.97,1054.5
2014-10-23,358.42,26456900,4808952572,73815.35628592155,13417087.695999106,0.09,1232.75,1931.65,1053.7
2014-10-24,358.35,15585700,4809419914,43492.95381610157,13421012.736151805,0.09,1232.75,1925.69,1055.4
2014-10-25,347.27,18127500,4662139220,52200.0172776226,13425113.657960664,0.09,1232.75,1925.69,1055.4
2014-10-26,354.7,11272500,4763036253,31780.377784042856,13428351.432196222,0.09,1232.75,1925.69,1055.4
2014-10-27,352.99,13033000,4741410021,36921.725827927134,13432136.9472223,0.09,1228.75,1931.97,1059.3
2014-10-28,357.62,7845880,4804812401,21939.153291202954,13435524.861584922,0.09,1229.25,1925.68,1052.6
2014-10-29,335.59,18192700,4510175245,54211.09091450878,13439540.048869157,0.09,1223.5,1961.17,1050.6
2014-10-30,345.3,30177900,4642194094,87396.17723718505,13443944.668404285,0.09,1202.0,1958.93,1047.0
2014-10-31,338.32,12545400,4549893052,37081.46133837787,13448489.749349728,0.09,1164.25,1964.43,1054.0
2014-11-01,325.75,16677200,4382113991,51196.31619339985,13452383.702225633,0.09,1164.25,1964.43,1054.0
2014-11-02,325.89,8603620,4385292372,26400.380496486545,13456357.58077879,0.09,1164.25,1964.43,1054.0
2014-11-03,327.55,12948500,4409040617,39531.36925660205,13460664.377957564,0.09,1167.75,1952.97,1058.8
2014-11-04,330.49,15655500,4449934321,47370.57097037732,13464656.482798269,0.09,1166.5,1935.19,1075.1
2014-11-05,339.49,19817200,4572205935,58373.44251671625,13467866.314177148,0.09,1142.0,1931.43,1079.9
2014-11-06,349.29,18797000,4705591219,53814.88161699447,13471875.000715736,0.09,1145.0,1936.48,1078.7
2014-11-07,342.42,16834200,4614264695,49162.43210092868,13475453.229951521,0.09,1154.5,1939.87,1089.1
2014-11-08,345.49,8535470,4656988222,24705.403919071465,13479371.970245158,0.09,1154.5,1939.87,1089.1
2014-11-09,363.26,24205600,4897961165,66634.36656939932,13483348.469415845,0.09,1154.5,1939.87,1089.1
2014-11-10,366.92,30450100,4948658123,82988.38983974708,13487022.029325193,0.09,1162.0,1958.23,1092.5
2014-11-11,367.7,15838900,4960242320,43075.60511286375,13489916.562415013,0.09,1156.5,1963.0,1085.2
2014-11-12,423.56,45783200,5715426244,108091.415619983,13493781.85853244,0.09,1164.5,1967.27,1089.9
2014-11-13,420.73,58945000,5678828589,140101.72794904094,13497560.404534975,0.09,1161.75,1960.51,1098.5
2014-11-14,397.82,29589200,5371040273,74378.36207329949,13501182.125081696,0.09,1169.0,1945.14,1097.5
2014-11-15,376.13,15727500,5079582132,41814.000478557944,13504857.714088215,0.09,1169.0,1945.14,1097.5
2014-11-16,387.88,11905600,5239694300,30694.029081159122,13508544.65298546,0.09,1169.0,1945.14,1097.5
2014-11-17,387.41,41518800,5234695637,107170.18146150073,13512030.24444387,0.09,1182.5,1943.63,1099.6
2014-11-18,375.2,32222500,5071157408,85880.86353944564,13515877.953091685,0.09,1192.75,1967.01,1097.0
2014-11-19,380.55,18931800,5144903809,49748.52187623177,13519652.631717252,0.09,1196.0,1966.87,1098.9
2014-11-20,357.84,25233200,4839043482,70515.31410686341,13522925.000000002,0.09,1190.0,1958.04,1104.2
2014-11-21,350.85,29850100,4745605133,85079.37865184552,13526022.895824425,0.09,1203.75,1964.84,1113.1
2014-11-22,352.92,15273000,4774989954,43276.096565793945,13529950.0,0.09,1203.75,1964.84,1113.1
2014-11-23,367.57,15151600,4974540006,41220.99191990641,13533585.455831543,0.09,1203.75,1964.84,1113.1
2014-11-24,376.9,30930100,5102174795,82064.47333510216,13537210.918015389,0.09,1197.5,1978.54,1110.9
2014-11-25,375.35,25442200,5082390210,67782.6029039563,13540402.850672705,0.09,1199.0,1980.21,1112.2
2014-11-26,368.37,18601700,4989166443,50497.32605803947,13543900.0,0.09,1197.5,1980.84,1112.8
2014-11-27,369.67,8748030,5008058116,23664.430437958177,13547374.99932372,0.09,1194.75,1982.09,1107.0
2014-11-28,376.45,22946500,5101280353,60954.9741001461,13551017.008898925,0.09,1182.75,1980.78,1101.1
2014-11-29,375.49,15375600,5089799280,40948.09448986658,13555086.10082825,0.09,1182.75,1980.78,1101.1
2014-11-30,378.05,9194440,5125958175,24320.698320328,13558942.401798703,0.09,1182.75,1980.78,1101.1
2014-12-01,379.24,11763000,5143434464,31017.29775340154,13562478.810252083,0.12,1194.0,1965.22,1105.0
2014-12-02,381.32,12364100,5172928823,32424.472883667262,13565847.11790622,0.12,1195.0,1965.83,1116.2
2014-12-03,375.01,13340100,5088491940,35572.65139596278,13568950.001333298,0.12,1204.75,1969.91,1106.8
2014-12-04,369.6,14529600,5016487250,39311.68831168831,13572746.888528138,0.12,1209.0,1986.61,1114.4
2014-12-05,376.85,15181800,5116358331,40286.055459731986,13576644.105081597,0.12,1194.0,1986.62,1115.8
2014-12-06,374.79,7009320,5089542822,18701.99311614504,13579718.834547346,0.12,1194.0,1986.62,1115.8
2014-12-07,375.1,6491650,5094943517,17306.451612903224,13582893.94028259,0.12,1194.0,1986.62,1115.8
2014-12-08,361.91,18898700,4917302822,52219.33629907988,13587087.45820784,0.12,1193.0,1978.95,1113.2
2014-12-09,352.22,32915500,4786893958,93451.53597183578,13590636.414740786,0.12,1227.0,1970.95,1118.3
2014-12-10,346.36,16427700,4708572401,47429.55306617392,13594446.243792586,0.12,1229.0,1945.56,1112.0
2014-12-11,350.51,32431300,4766084199,92526.03349405153,13597569.823970785,0.12,1216.25,1916.59,1104.5
2014-12-12,352.54,16989800,4795055945,48192.545526748734,13601452.161456855,0.12,1217.0,1921.71,1098.1
2014-12-13,347.38,11675900,4726102586,33611.31901663884,13604993.338706892,0.12,1217.0,1921.71,1098.1
2014-12-14,351.63,12415200,4785245608,35307.56761368484,13608752.40451611,0.12,1217.0,1921.71,1098.1
2014-12-15,345.35,17264200,4700905209,49990.44447661792,13612002.921673663,0.12,1209.25,1920.36,1103.9
2014-12-16,327.06,30864900,4453202603,94370.7576591451,13615858.261481075,0.12,1202.5,1904.13,1103.0
2014-12-17,319.78,37567900,4355021350,117480.45531302772,13618804.646944776,0.12,1195.75,1900.16,1092.4
2014-12-18,311.4,39173000,4241890806,125796.40333975595,13622000.019267824,0.12,1199.0,1897.5,1088.1
2014-12-19,317.84,23823100,4330801581,74953.12106720362,13625728.608733956,0.12,1195.5,1929.98,1103.2
2014-12-20,329.96,20856700,4496945577,63209.78300400049,13628759.779973332,0.12,1195.5,1929.98,1103.2
2014-12-21,320.84,15207600,4373820008,47399.32676723601,13632402.468520137,0.12,1195.5,1929.98,1103.2
2014-12-22,331.89,22315100,4525705359,67236.43375817289,13636160.65262587,0.12,1195.25,1943.12,1101.3
2014-12-23,334.57,16574200,4563595537,49538.81101114864,13640181.53749589,0.12,1175.75,1939.02,1097.3
2014-12-24,322.53,15092300,4400637769,46793.47657582241,13644119.210616067,0.12,1175.75,1946.61,1100.5
2014-12-25,319.01,9883640,4353789283,30982.226262499607,13647814.43528416,0.12,1175.75,1946.61,1100.5
2014-12-26,327.92,16410500,4476703675,50044.21810197609,13651816.525372041,0.12,1175.75,1948.16,1104.3
2014-12-27,315.86,15185200,4313267197,48075.72975368834,13655629.699867029,0.12,1175.75,1948.16,1104.3
2014-12-28,317.24,11676600,4333389568,36806.833942756275,13659656.941117136,0.12,1175.75,1948.16,1104.3
2014-12-29,312.67,12302500,4272268163,39346.59545207407,13663825.000799565,0.12,1185.5,1927.86,1099.5
2014-12-30,310.74,12528300,4247060095,40317.62888588531,13667568.047242068,0.12,1206.0,1915.59,1098.2
2014-12-31,320.19,13942900,4377510595,43545.70723632843,13671603.095037322,0.12,1206.0,1915.59,1099.2
2015-01-01,314.25,8036550,4297535768,25573.747016706446,13675531.481304694,0.11,1206.0,1915.59,1099.2
2015-01-02,315.03,7860650,4309551126,24952.068057010445,13679811.846490812,0.11,1172.0,1926.44,1099.2
2015-01-03,281.08,33054400,3846269872,117597.83691475737,13683897.367297567,0.11,1172.0,1926.44,1099.2
2015-01-04,264.2,55629100,3616320975,210556.77517032553,13687815.953822862,0.11,1172.0,1926.44,1099.2
2015-01-05,274.47,43962800,3758098008,160173.42514664624,13692199.540933434,0.11,1200.0,1915.75,1102.6
2015-01-06,286.19,23245700,3919623080,81224.71085642405,13695877.144554317,0.11,1210.25,1882.45,1108.7
2015-01-07,294.34,24866800,4032255015,84483.25066249915,13699310.372358497,0.11,1210.5,1883.83,1103.9
2015-01-08,283.35,19982500,3882766766,70522.32221634021,13703076.640197635,0.11,1215.5,1904.65,1099.7
2015-01-09,290.41,18718600,3980426431,64455.76942942735,13706230.60845012,0.11,1217.75,1924.7,1098.5
2015-01-10,274.8,15264300,3767535599,55546.943231441044,13710100.433042211,0.11,1217.75,1924.7,1098.5
2015-01-11,265.66,18200800,3643307731,68511.63140856734,13714175.001882104,0.11,1217.75,1924.7,1098.5
2015-01-12,267.8,18880300,3673551884,70501.49365197908,13717520.104555639,0.11,1226.5,1920.95,1092.2
2015-01-13,225.86,72843904,3099004902,322517.9491720535,13720910.750022138,0.11,1231.5,1917.14,1083.0
2015-01-14,178.1,97638704,2444379076,548224.053902302,13724756.18192027,0.11,1235.0,1913.66,1081.5
2015-01-15,209.84,81773504,2880801385,389694.5482272207,13728561.68985894,0.11,1259.0,1914.14,1079.9
2015-01-16,208.1,38421000,2857541182,184627.58289283997,13731577.039884672,0.11,1277.5,1888.13,1084.1
2015-01-17,199.26,23469700,2736875952,117784.30191709325,13735200.0,0.11,1277.5,1888.13,1084.1
2015-01-18,210.34,30085100,2889858038,143030.80726442902,13738984.681943519,0.11,1277.5,1888.13,1084.1
2015-01-19,214.86,18658300,2952759522,86839.3372428558,13742713.962580284,0.11,1273.75,1902.62,1077.3
2015-01-20,211.32,24051100,2904651464,113813.64754874125,13745274.768124172,0.11,1288.75,1918.31,1079.8
2015-01-21,226.9,29924600,3119680595,131884.53063023358,13749143.212869106,0.11,1293.5,1921.23,1084.4
2015-01-22,233.41,33544600,3209962696,143715.350670494,13752464.316010455,0.11,1295.75,1920.82,1086.8
2015-01-23,232.88,24621700,3203436948,105726.98385434558,13755740.930951564,0.11,1294.75,1936.09,1085.3
2015-01-24,247.85,24782500,3410114481,99989.91325398427,13758783.461771233,0.11,1294.75,1936.09,1085.3
2015-01-25,253.72,33582700,3491686145,132361.26438593725,13761966.51820905,0.11,1294.75,1936.09,1085.3
2015-01-26,273.47,106794000,3764417376,390514.49884813686,13765376.004680585,0.11,1281.25,1935.68,1084.1
2015-01-27,263.48,44399000,3627760928,168509.9438287536,13768638.712615758,0.11,1288.5,1952.4,1079.3
2015-01-28,233.91,44352200,3221728839,189612.2440254799,13773369.411312044,0.11,1288.0,1961.58,1082.1
2015-01-29,233.51,32213400,3217149466,137952.97845916662,13777352.002055587,0.11,1268.75,1951.02,1082.9
2015-01-30,226.43,26605200,3120272355,117498.56467782537,13780295.698449852,0.11,1260.25,1949.26,1090.8
2015-01-31,217.46,23348200,2997692311,107367.79177779821,13785028.561574541,0.11,1260.25,1949.26,1090.8
2015-02-01,226.97,29128500,3129637468,128336.34401022161,13788771.502841786,0.11,1260.25,1949.26,1090.8
2015-02-02,238.23,30612100,3285797305,128498.09008101415,13792542.102170173,0.11,1272.5,1952.68,1095.9
2015-02-03,227.27,40783700,3135343874,179450.43340520086,13795678.593743125,0.11,1264.25,1951.96,1101.2
2015-02-04,226.85,26594300,3130520358,117232.97333039454,13799957.496142825,0.11,1268.5,1962.79,1098.3
2015-02-05,217.11,22516400,2996945966,103709.64027451522,13803813.578370411,0.11,1259.25,1952.84,1089.2
2015-02-06,222.27,24435300,3069076711,109935.21392900526,13807876.506051198,0.11,1241.0,1955.52,1089.2
2015-02-07,227.75,21604200,3145761023,94859.27552140506,13812342.581778266,0.11,1241.0,1955.52,1089.2
2015-02-08,223.41,17145200,3086537315,76743.20755561524,13815573.676200707,0.11,1241.0,1955.52,1089.2
2015-02-09,220.11,27791300,3041799140,126260.96042887647,13819450.00227159,0.11,1238.5,1947.0,1088.3
2015-02-10,219.84,21115100,3038850985,96047.58005822416,13823012.122452693,0.11,1234.5,1935.86,1097.0
2015-02-11,219.18,17201900,3030676475,78482.98202390729,13827340.427958755,0.11,1223.75,1945.7,1090.8
2015-02-12,221.76,15206200,3066996120,68570.5266955267,13830249.45887446,0.11,1222.5,1941.63,1096.9
2015-02-13,235.43,42744400,3256814719,181558.84976426113,13833473.724674,0.11,1232.5,1957.5,1107.5
2015-02-14,257.32,49732500,3560717936,193271.0244054096,13837703.777397793,0.11,1232.5,1957.5,1107.5
2015-02-15,234.82,56552400,3250242178,240832.97845157995,13841419.71723022,0.11,1232.5,1957.5,1107.5
2015-02-16,233.84,28153700,3237573873,120397.28019158398,13845252.621450564,0.11,1229.25,1958.23,1098.4
2015-02-17,243.61,27363100,3373706168,112323.38573950165,13848800.0,0.11,1209.5,1961.45,1098.7
2015-02-18,236.33,25200800,3273812262,106633.94406127025,13852715.533364363,0.11,1206.0,1961.45,1098.7
2015-02-19,240.28,18270500,3329631566,76038.37189945063,13857298.010654237,0.11,1209.5,1961.45,1098.7
2015-02-20,243.78,23876700,3379032908,97943.63770612847,13860993.141356962,0.11,1208.25,1961.45,1098.7
2015-02-21,244.53,12284200,3390372210,50235.96286754181,13864851.79732548,0.11,1208.25,1961.45,1098.7
2015-02-22,235.98,19527000,3272629326,82748.53801169591,13868248.690566998,0.11,1208.25,1961.45,1098.7
2015-02-23,238.89,16400000,3313897879,68650.84348444891,13872066.135041233,0.11,1204.5,1968.39,1101.3
2015-02-24,238.74,14200400,3312489904,59480.60651755047,13874884.409818212,0.11,1192.5,1976.12,1109.8
2015-02-25,237.47,11496200,3295875814,48411.167726449654,13879125.001052765,0.11,1204.75,1990.47,1108.6
2015-02-26,236.43,13619400,3282272605,57604.36492830859,13882640.126041533,0.11,1208.25,1993.08,1102.5
2015-02-27,253.83,44013900,3524820596,173399.125398889,13886540.582279477,0.11,1214.0,1985.8,1099.2
2015-02-28,254.26,13949300,3531776636,54862.34563045701,13890413.891292378,0.11,1214.0,1985.8,1099.2
2015-03-01,260.2,25213700,3615181538,96901.22982321291,13893856.794773253,0.11,1214.0,1985.8,1099.2
2015-03-02,275.67,40465700,3831178959,146790.36529183443,13897700.0,0.11,1212.5,1996.81,1099.5
2015-03-03,281.7,50461300,3916108523,179131.3454029109,13901698.697195599,0.11,1212.75,2001.38,1102.5
2015-03-04,273.09,41383000,3797385224,151536.12362224908,13905251.836390935,0.11,1199.5,1998.29,1100.0
2015-03-05,276.18,41302400,3841201000,149548.844956188,13908324.28126584,0.11,1202.0,1998.38,1096.5
2015-03-06,272.72,28918900,3794156466,106038.7943678498,13912278.03608096,0.11,1175.75,2012.94,1100.1
2015-03-07,276.26,17825900,3844351385,64525.80902048795,13915700.372837182,0.11,1175.75,2012.94,1100.1
2015-03-08,274.35,22067900,3818877362,80437.03298706032,13919727.94605431,0.11,1175.75,2012.94,1100.1
2015-03-09,289.61,59178200,4032241702,204337.55740478574,13923005.773281308,0.11,1168.5,1992.82,1099.5
2015-03-10,291.76,67770800,4063305050,232282.698108034,13926875.0,0.11,1162.0,1984.77,1110.3
2015-03-11,296.38,33963900,4128796573,114595.78918955395,13930752.996153587,0.11,1150.0,1980.83,1119.5
2015-03-12,294.35,32585200,4101535995,110702.22524205876,13934214.353660608,0.11,1152.25,1970.59,1126.6
2015-03-13,285.34,31421500,3976948638,110119.5065535852,13937578.460783627,0.11,1152.0,1985.79,1130.9
2015-03-14,281.89,22612300,3929758785,80216.75121501295,13940752.72269325,0.11,1152.0,1985.79,1130.9
2015-03-15,286.39,11970100,3993628668,41796.50127448584,13944721.072663153,0.11,1152.0,1985.79,1130.9
2015-03-16,290.59,21516100,4053198429,74042.80945662274,13948168.997556696,0.11,1150.75,1987.33,1125.6
2015-03-17,285.51,21497200,3983144494,75294.03523519317,13950980.680186333,0.11,1150.75,2029.91,1133.9
2015-03-18,256.3,57008000,3576671767,222426.84354272336,13955020.550136559,0.11,1147.25,2028.45,1130.1
2015-03-19,260.93,52732000,3642156965,202092.5152339708,13958368.010577548,0.11,1166.0,2037.89,1126.6
2015-03-20,261.75,18456700,3654506819,70512.7029608405,13961821.658070678,0.11,1183.1,2037.24,1114.0
2015-03-21,260.02,17130100,3631424642,65879.932312899,13965943.550496116,0.11,1183.1,2037.24,1114.0
